T,L
6.208690342300637894e+03,2.398832919019490006e+01
4.742419852602448373e+03,3.090295432513590512e+01
6.109420249055720888e+03,2.187761623949553069e+01
9.440608762859235867e+03,2.454708915685029780e+01
8.729713683881112956e+03,2.187761623949553069e+01
1.358313446587154249e+04,4.365158322401658353e+01
1.122018454301962993e+04,2.884031503126605855e+01
8.912509381337458763e+03,1.949844599758045405e+01
1.358313446587154249e+04,3.981071705534973404e+01
1.309181922999406925e+04,3.311311214825911264e+01
8.550667128846831474e+03,1.698243652461744446e+01
8.279421637123345135e+03,1.621810097358929781e+01
8.629785477669702232e+03,1.621810097358929781e+01
7.464487584100668755e+03,1.479108388168207178e+01
9.571940712948440705e+03,1.737800828749375270e+01
9.311078754678301266e+03,1.621810097358929781e+01
1.023292992280753606e+04,1.819700858609983385e+01
8.810488730080138339e+03,1.445439770745927177e+01
1.188502227437018882e+04,2.187761623949553069e+01
8.375292821268825719e+03,1.348962882591653312e+01
5.164163692720710969e+03,1.445439770745927177e+01
6.591738952443212838e+03,1.148153621496882870e+01
5.888436553555889986e+03,1.202264434617413080e+01
7.328245331389044622e+03,1.096478196143185180e+01
7.328245331389044622e+03,1.096478196143185180e+01
7.328245331389044622e+03,1.096478196143185180e+01
9.727472237769650746e+03,1.348962882591653312e+01
5.571857489319298111e+03,1.174897554939529698e+01
7.533555637337170083e+03,1.047128548050899610e+01
9.727472237769650746e+03,1.258925411794167459e+01
7.673614893618185306e+03,1.023292992280754099e+01
5.546257129579110369e+03,1.122018454301963608e+01
1.047128548050898462e+04,1.348962882591653312e+01
7.673614893618185306e+03,9.772372209558106704e+00
8.729713683881112956e+03,1.047128548050899610e+01
8.203515443298185346e+03,1.000000000000000000e+01
8.279421637123345135e+03,1.000000000000000000e+01
8.203515443298185346e+03,9.772372209558106704e+00
5.284452517751802588e+03,1.122018454301963608e+01
7.726805850957020994e+03,9.332543007969910320e+00
6.776415076106750348e+03,9.332543007969910320e+00
1.000000000000000000e+04,1.174897554939529698e+01
5.623413251903491073e+03,1.023292992280754099e+01
9.862794856312109914e+03,1.122018454301963608e+01
5.395106225151278522e+03,1.047128548050899610e+01
7.533555637337170083e+03,8.709635899560804972e+00
7.144963260755134797e+03,8.709635899560804972e+00
7.144963260755134797e+03,8.709635899560804972e+00
7.144963260755134797e+03,8.709635899560804972e+00
7.673614893618185306e+03,8.511380382023766344e+00
6.591738952443212838e+03,8.511380382023766344e+00
6.180164001384157928e+03,8.709635899560804972e+00
7.144963260755134797e+03,7.943282347242815788e+00
8.912509381337458763e+03,8.912509381337454073e+00
7.798301105232585542e+03,8.128305161640993148e+00
6.546361740672747146e+03,7.943282347242815788e+00
9.183325964835810737e+03,8.317637711026710789e+00
5.649369748123022873e+03,7.585775750291837483e+00
6.823386941416697482e+03,7.079457843841378661e+00
6.823386941416697482e+03,7.079457843841378661e+00
6.823386941416697482e+03,7.079457843841378661e+00
6.982324040771711225e+03,6.918309709189363943e+00
5.767664633922508983e+03,7.413102413009174718e+00
6.637430704019089717e+03,6.918309709189363943e+00
5.649369748123022873e+03,7.244359600749900707e+00
7.533555637337170083e+03,6.606934480075959293e+00
6.637430704019089717e+03,6.606934480075959293e+00
6.637430704019089717e+03,6.606934480075959293e+00
6.637430704019089717e+03,6.606934480075959293e+00
8.550667128846831474e+03,6.918309709189363943e+00
6.823386941416697482e+03,6.456542290346556356e+00
6.823386941416697482e+03,6.456542290346556356e+00
6.823386941416697482e+03,6.456542290346556356e+00
8.729713683881112956e+03,6.918309709189363943e+00
7.030723198838333701e+03,6.165950018614822170e+00
6.081350012787176638e+03,6.165950018614822170e+00
7.396052750582382032e+03,5.888436553555889574e+00
6.180164001384157928e+03,6.025595860743577781e+00
7.079457843841380964e+03,5.623413251903491172e+00
7.396052750582382032e+03,5.754399373371569482e+00
5.649369748123022873e+03,6.165950018614822170e+00
6.237348354824191119e+03,5.888436553555889574e+00
7.798301105232585542e+03,5.623413251903491172e+00
6.053408747539136129e+03,5.888436553555889574e+00
7.079457843841380964e+03,5.495408738576245788e+00
6.776415076106750348e+03,5.495408738576245788e+00
7.603262769401814694e+03,5.248074602497725394e+00
8.550667128846831474e+03,5.623413251903491172e+00
6.180164001384157928e+03,5.370317963702526676e+00
6.081350012787176638e+03,5.495408738576245788e+00
6.982324040771711225e+03,4.897788193684461611e+00
7.603262769401814694e+03,4.897788193684461611e+00
7.870457896950984832e+03,4.897788193684461611e+00
5.956621435290103364e+03,5.128613839913648498e+00
6.870684400142324193e+03,4.786300923226384008e+00
7.030723198838333701e+03,4.677351412871982639e+00
6.309573444801930236e+03,4.786300923226384008e+00
7.673614893618185306e+03,4.677351412871982639e+00
6.934258060165694587e+03,4.677351412871982639e+00
6.151768727098683485e+03,4.786300923226384008e+00
5.559042572704037411e+03,5.128613839913648498e+00
6.237348354824191119e+03,4.570881896148750734e+00
6.934258060165694587e+03,4.365158322401660129e+00
5.688529308438412954e+03,4.786300923226384008e+00
7.673614893618185306e+03,4.365158322401660129e+00
7.211074791828998059e+03,4.365158322401660129e+00
6.729766562843175052e+03,4.365158322401660129e+00
8.912509381337458763e+03,4.570881896148750734e+00
5.482769649208536066e+03,4.570881896148750734e+00
6.025595860743575031e+03,4.168693834703353751e+00
6.053408747539136129e+03,4.168693834703353751e+00
6.637430704019089717e+03,3.981071705534972249e+00
7.328245331389044622e+03,3.890451449942805784e+00
5.035006087879047300e+03,4.786300923226384008e+00
7.673614893618185306e+03,3.801893963205611460e+00
7.079457843841380964e+03,3.715352290971725147e+00
6.729766562843175052e+03,3.801893963205611460e+00
6.309573444801930236e+03,3.801893963205611460e+00
6.309573444801930236e+03,3.801893963205611460e+00
6.309573444801930236e+03,3.801893963205611460e+00
8.035261221856168959e+03,3.801893963205611460e+00
6.397348354826482137e+03,3.801893963205611460e+00
6.397348354826482137e+03,3.801893963205611460e+00
6.397348354826482137e+03,3.801893963205611460e+00
5.370317963702526868e+03,4.265795188015927053e+00
7.673614893618185306e+03,3.548133892335755046e+00
7.464487584100668755e+03,3.548133892335755046e+00
6.397348354826482137e+03,3.630780547701013994e+00
7.533555637337170083e+03,3.548133892335755046e+00
7.328245331389044622e+03,3.467368504525316641e+00
6.729766562843175052e+03,3.548133892335755046e+00
8.279421637123345135e+03,3.548133892335755046e+00
6.546361740672747146e+03,3.467368504525316641e+00
7.798301105232585542e+03,3.311311214825911176e+00
8.203515443298185346e+03,3.388441561392025569e+00
7.798301105232585542e+03,3.311311214825911176e+00
1.000000000000000000e+04,4.168693834703353751e+00
7.277798045368242128e+03,3.235936569296282705e+00
6.729766562843175052e+03,3.311311214825911176e+00
5.767664633922508983e+03,3.548133892335755046e+00
6.441692655151775398e+03,3.311311214825911176e+00
7.464487584100668755e+03,3.162277660168379523e+00
6.591738952443212838e+03,3.090295432513590512e+00
6.823386941416697482e+03,3.019951720402016093e+00
5.420008904016238375e+03,3.467368504525316641e+00
7.277798045368242128e+03,2.951209226666385632e+00
5.834451042737448006e+03,3.162277660168379523e+00
6.081350012787176638e+03,3.019951720402016093e+00
6.081350012787176638e+03,3.019951720402016093e+00
6.081350012787176638e+03,3.019951720402016093e+00
6.870684400142324193e+03,2.884031503126605944e+00
5.888436553555889986e+03,2.884031503126605944e+00
6.683439175686148701e+03,2.754228703338166273e+00
6.546361740672747146e+03,2.754228703338166273e+00
6.591738952443212838e+03,2.754228703338166273e+00
5.559042572704037411e+03,2.951209226666385632e+00
6.870684400142324193e+03,2.630267991895381741e+00
6.397348354826482137e+03,2.691534803926915576e+00
6.591738952443212838e+03,2.630267991895381741e+00
6.870684400142324193e+03,2.570395782768863491e+00
7.603262769401814694e+03,2.511886431509580131e+00
5.248074602497727938e+03,2.951209226666385632e+00
5.248074602497727938e+03,2.951209226666385632e+00
7.079457843841380964e+03,2.454708915685030579e+00
5.834451042737448006e+03,2.630267991895381741e+00
5.929253245799999604e+03,2.630267991895381741e+00
5.929253245799999604e+03,2.630267991895381741e+00
5.929253245799999604e+03,2.630267991895381741e+00
5.482769649208536066e+03,2.691534803926915576e+00
6.441692655151775398e+03,2.454708915685030579e+00
5.741164622073274586e+03,2.570395782768863491e+00
8.203515443298185346e+03,2.454708915685030579e+00
7.533555637337170083e+03,2.344228815319921999e+00
7.533555637337170083e+03,2.290867652767773155e+00
7.798301105232585542e+03,2.290867652767773155e+00
6.151768727098683485e+03,2.344228815319921999e+00
6.309573444801930236e+03,2.290867652767773155e+00
7.603262769401814694e+03,2.238721138568339430e+00
8.279421637123345135e+03,2.344228815319921999e+00
6.870684400142324193e+03,2.238721138568339430e+00
6.353309318517435713e+03,2.290867652767773155e+00
7.870457896950984832e+03,2.238721138568339430e+00
8.912509381337458763e+03,2.398832919019490362e+00
6.353309318517435713e+03,2.290867652767773155e+00
6.151768727098683485e+03,2.238721138568339430e+00
6.280583588133179546e+03,2.187761623949552536e+00
6.237348354824191119e+03,2.187761623949552536e+00
6.729766562843175052e+03,2.137962089502232210e+00
6.053408747539136129e+03,2.238721138568339430e+00
7.277798045368242128e+03,2.089296130854039646e+00
6.180164001384157928e+03,2.187761623949552536e+00
7.030723198838333701e+03,2.089296130854039646e+00
6.591738952443212838e+03,2.041737944669529181e+00
6.025595860743575031e+03,2.089296130854039646e+00
6.683439175686148701e+03,1.995262314968879513e+00
7.144963260755134797e+03,1.995262314968879513e+00
7.726805850957020994e+03,1.995262314968879513e+00
6.982324040771711225e+03,1.949844599758045138e+00
6.729766562843175052e+03,1.995262314968879513e+00
6.397348354826482137e+03,2.041737944669529181e+00
6.151768727098683485e+03,1.995262314968879513e+00
7.030723198838333701e+03,1.905460717963247230e+00
7.673614893618185306e+03,1.905460717963247230e+00
6.934258060165694587e+03,1.862087136662867515e+00
6.934258060165694587e+03,1.862087136662867515e+00
7.464487584100668755e+03,1.819700858609983429e+00
7.464487584100668755e+03,1.778279410038922759e+00
6.776415076106750348e+03,1.778279410038922759e+00
5.767664633922508983e+03,1.905460717963247230e+00
5.767664633922508983e+03,1.905460717963247230e+00
5.767664633922508983e+03,1.905460717963247230e+00
6.309573444801930236e+03,1.737800828749375359e+00
7.533555637337170083e+03,1.659586907437560654e+00
6.683439175686148701e+03,1.621810097358930003e+00
5.395106225151278522e+03,1.819700858609983429e+00
5.888436553555889986e+03,1.698243652461744357e+00
6.591738952443212838e+03,1.621810097358930003e+00
6.591738952443212838e+03,1.621810097358930003e+00
6.683439175686148701e+03,1.584893192461113598e+00
5.176068319505676300e+03,1.905460717963247230e+00
6.591738952443212838e+03,1.548816618912481458e+00
6.729766562843175052e+03,1.548816618912481458e+00
6.353309318517435713e+03,1.584893192461113598e+00
5.956621435290103364e+03,1.621810097358930003e+00
6.397348354826482137e+03,1.548816618912481458e+00
6.081350012787176638e+03,1.584893192461113598e+00
5.623413251903491073e+03,1.584893192461113598e+00
5.623413251903491073e+03,1.584893192461113598e+00
5.623413251903491073e+03,1.584893192461113598e+00
6.397348354826482137e+03,1.445439770745927444e+00
5.069907082747044115e+03,1.778279410038922759e+00
6.683439175686148701e+03,1.412537544622754382e+00
5.623413251903491073e+03,1.513561248436208206e+00
5.623413251903491073e+03,1.513561248436208206e+00
5.623413251903491073e+03,1.513561248436208206e+00
5.984115950603199053e+03,1.380384264602884770e+00
6.397348354826482137e+03,1.318256738556407015e+00
5.623413251903491073e+03,1.380384264602884770e+00
6.870684400142324193e+03,1.230268770812381618e+00
6.053408747539136129e+03,1.288249551693134043e+00
6.353309318517435713e+03,1.258925411794167282e+00
5.929253245799999604e+03,1.288249551693134043e+00
5.559042572704037411e+03,1.318256738556407015e+00
5.508076964054035670e+03,1.318256738556407015e+00
5.508076964054035670e+03,1.318256738556407015e+00
5.508076964054035670e+03,1.318256738556407015e+00
5.834451042737448006e+03,1.258925411794167282e+00
5.308844442309884471e+03,1.380384264602884770e+00
5.714786366718672070e+03,1.258925411794167282e+00
5.767664633922508983e+03,1.230268770812381618e+00
5.445026528424214121e+03,1.288249551693134043e+00
5.445026528424214121e+03,1.288249551693134043e+00
5.445026528424214121e+03,1.288249551693134043e+00
5.956621435290103364e+03,1.202264434617412947e+00
6.591738952443212838e+03,1.122018454301963342e+00
6.280583588133179546e+03,1.148153621496882826e+00
5.688529308438412954e+03,1.202264434617412947e+00
6.280583588133179546e+03,1.122018454301963342e+00
4.931738039549359200e+03,1.412537544622754382e+00
5.834451042737448006e+03,1.148153621496882826e+00
5.420008904016238375e+03,1.202264434617412947e+00
5.420008904016238375e+03,1.202264434617412947e+00
5.420008904016238375e+03,1.202264434617412947e+00
6.683439175686148701e+03,1.047128548050899610e+00
5.623413251903491073e+03,1.148153621496882826e+00
6.309573444801930236e+03,1.047128548050899610e+00
5.116818355403078385e+03,1.258925411794167282e+00
6.237348354824191119e+03,1.071519305237606412e+00
5.248074602497727938e+03,1.230268770812381618e+00
5.482769649208536066e+03,1.174897554939529520e+00
5.956621435290103364e+03,1.071519305237606412e+00
6.501296903430908969e+03,1.000000000000000000e+00
5.248074602497727938e+03,1.174897554939529520e+00
5.984115950603199053e+03,1.047128548050899610e+00
5.984115950603199053e+03,1.047128548050899610e+00
5.861381645140284490e+03,1.047128548050899610e+00
6.441692655151775398e+03,1.000000000000000000e+00
6.280583588133179546e+03,1.023292992280754099e+00
5.649369748123022873e+03,1.047128548050899610e+00
6.081350012787176638e+03,1.000000000000000000e+00
5.035006087879047300e+03,1.174897554939529520e+00
5.807644175213117705e+03,1.000000000000000000e+00
5.888436553555889986e+03,1.000000000000000000e+00
6.151768727098683485e+03,9.549925860214359963e-01
6.208690342300637894e+03,9.549925860214359963e-01
5.445026528424214121e+03,1.023292992280754099e+00
5.929253245799999604e+03,9.549925860214359963e-01
5.807644175213117705e+03,9.772372209558106704e-01
5.333348954876208154e+03,1.047128548050899610e+00
5.333348954876208154e+03,1.047128548050899610e+00
5.333348954876208154e+03,1.047128548050899610e+00
5.623413251903491073e+03,9.772372209558106704e-01
5.767664633922508983e+03,9.549925860214359963e-01
5.597576014951104298e+03,9.772372209558106704e-01
5.559042572704037411e+03,9.772372209558106704e-01
6.237348354824191119e+03,8.912509381337455627e-01
6.397348354826482137e+03,8.709635899560806971e-01
6.208690342300637894e+03,8.709635899560806971e-01
5.767664633922508983e+03,9.120108393559097637e-01
5.767664633922508983e+03,8.912509381337455627e-01
5.333348954876208154e+03,9.772372209558106704e-01
5.482769649208536066e+03,9.332543007969910098e-01
6.180164001384157928e+03,8.709635899560806971e-01
5.741164622073274586e+03,8.912509381337455627e-01
5.688529308438412954e+03,8.912509381337455627e-01
5.888436553555889986e+03,8.709635899560806971e-01
6.025595860743575031e+03,8.511380382023764346e-01
5.767664633922508983e+03,8.709635899560806971e-01
5.649369748123022873e+03,8.709635899560806971e-01
6.441692655151775398e+03,8.128305161640992926e-01
6.309573444801930236e+03,8.128305161640992926e-01
6.309573444801930236e+03,7.943282347242814900e-01
5.834451042737448006e+03,8.317637711026709679e-01
5.623413251903491073e+03,8.511380382023764346e-01
5.767664633922508983e+03,8.128305161640992926e-01
6.353309318517435713e+03,7.762471166286917246e-01
6.546361740672747146e+03,7.413102413009174940e-01
5.834451042737448006e+03,7.943282347242814900e-01
5.984115950603199053e+03,7.762471166286917246e-01
5.861381645140284490e+03,7.762471166286917246e-01
5.623413251903491073e+03,7.943282347242814900e-01
6.025595860743575031e+03,7.585775750291837705e-01
6.081350012787176638e+03,7.413102413009174940e-01
5.445026528424214121e+03,7.943282347242814900e-01
4.931738039549359200e+03,8.709635899560806971e-01
7.396052750582382032e+03,5.011872336272722439e-01
3.872576449216172932e+03,6.456542290346556001e+02
4.456562483975032592e+03,3.388441561392023686e+02
4.456562483975032592e+03,3.388441561392023686e+02
4.456562483975032592e+03,3.388441561392023686e+02
5.105049999754064629e+03,2.454708915685031059e+02
5.105049999754064629e+03,2.454708915685031059e+02
5.105049999754064629e+03,2.454708915685031059e+02
4.139996748197304441e+03,3.890451449942804629e+02
4.139996748197304441e+03,3.890451449942804629e+02
4.139996748197304441e+03,3.890451449942804629e+02
6.823386941416697482e+03,1.698243652461744375e+02
4.613175745603795804e+03,2.344228815319922603e+02
4.613175745603795804e+03,2.344228815319922603e+02
4.613175745603795804e+03,2.344228815319922603e+02
4.295364267648872556e+03,2.691534803926916766e+02
4.295364267648872556e+03,2.691534803926916766e+02
4.295364267648872556e+03,2.691534803926916766e+02
4.570881896148751366e+03,2.187761623949551790e+02
4.570881896148751366e+03,2.187761623949551790e+02
4.570881896148751366e+03,2.187761623949551790e+02
4.720630412635904577e+03,1.698243652461744375e+02
4.720630412635904577e+03,1.698243652461744375e+02
4.720630412635904577e+03,1.698243652461744375e+02
5.382697825162881600e+03,1.071519305237605977e+02
4.988844874600121329e+03,1.174897554939529130e+02
4.988844874600121329e+03,1.174897554939529130e+02
4.988844874600121329e+03,1.174897554939529130e+02
8.203515443298185346e+03,9.332543007969910320e+01
5.260172663907062997e+03,1.023292992280753566e+02
5.035006087879047300e+03,9.772372209558106704e+01
4.943106869868353897e+03,9.120108393559097237e+01
5.260172663907062997e+03,7.943282347242814012e+01
5.407543229455809524e+03,7.762471166286916002e+01
5.546257129579110369e+03,7.244359600749902484e+01
5.284452517751802588e+03,7.585775750291836061e+01
4.943106869868353897e+03,7.943282347242814012e+01
5.128613839913648007e+03,7.413102413009177383e+01
4.897788193684461476e+03,7.943282347242814012e+01
7.726805850957020994e+03,5.888436553555889930e+01
5.011872336272725079e+03,7.244359600749902484e+01
4.830588020397728542e+03,7.943282347242814012e+01
4.830588020397728542e+03,7.943282347242814012e+01
4.830588020397728542e+03,7.943282347242814012e+01
5.211947111050805688e+03,6.918309709189365719e+01
4.988844874600121329e+03,7.079457843841380793e+01
5.260172663907062997e+03,6.606934480075960892e+01
4.875284901033865026e+03,7.244359600749902484e+01
4.897788193684461476e+03,7.079457843841380793e+01
5.188000389289609302e+03,6.456542290346556001e+01
4.965923214503362942e+03,6.760829753919819041e+01
5.128613839913648007e+03,6.309573444801932851e+01
5.128613839913648007e+03,6.309573444801932851e+01
4.988844874600121329e+03,6.606934480075960892e+01
4.965923214503362942e+03,6.309573444801932851e+01
4.466835921509630680e+03,8.128305161640990661e+01
4.466835921509630680e+03,8.128305161640990661e+01
4.466835921509630680e+03,8.128305161640990661e+01
4.965923214503362942e+03,6.309573444801932851e+01
4.965923214503362942e+03,6.309573444801932851e+01
4.988844874600121329e+03,6.165950018614822170e+01
4.786300923226384839e+03,6.760829753919819041e+01
7.144963260755134797e+03,4.677351412871981040e+01
5.260172663907062997e+03,5.495408738576245611e+01
5.152286445817567255e+03,5.623413251903490817e+01
4.965923214503362942e+03,5.888436553555889930e+01
5.011872336272725079e+03,5.754399373371569482e+01
4.943106869868353897e+03,6.025595860743577958e+01
4.920395356814510706e+03,6.025595860743577958e+01
4.897788193684461476e+03,6.025595860743577958e+01
5.128613839913648007e+03,5.495408738576245611e+01
4.197589839910077899e+03,9.332543007969910320e+01
4.875284901033865026e+03,5.888436553555889930e+01
4.943106869868353897e+03,5.370317963702527209e+01
5.164163692720710969e+03,4.677351412871981040e+01
5.432503314924330880e+03,4.265795188015925277e+01
5.211947111050805688e+03,4.265795188015925277e+01
4.808393484497284589e+03,4.786300923226382764e+01
7.144963260755134797e+03,3.019951720402016093e+01
5.105049999754064629e+03,3.801893963205612437e+01
4.943106869868353897e+03,3.715352290971726035e+01
5.457578610912710246e+03,2.818382931264453362e+01
5.164163692720710969e+03,2.951209226666385632e+01
5.807644175213117705e+03,2.511886431509579509e+01
5.357966575133416882e+03,2.630267991895381385e+01
5.152286445817567255e+03,2.754228703338166184e+01
5.211947111050805688e+03,2.691534803926915487e+01
5.211947111050805688e+03,2.570395782768863313e+01
4.897788193684461476e+03,2.818382931264453362e+01
6.280583588133179546e+03,2.137962089502232388e+01
5.382697825162881600e+03,2.398832919019490006e+01
5.188000389289609302e+03,2.398832919019490006e+01
4.345102241715714626e+03,3.467368504525316553e+01
4.720630412635904577e+03,2.691534803926915487e+01
7.533555637337170083e+03,1.819700858609983385e+01
5.834451042737448006e+03,1.949844599758045405e+01
5.211947111050805688e+03,2.187761623949553069e+01
7.798301105232585542e+03,1.819700858609983385e+01
5.929253245799999604e+03,1.905460717963247319e+01
5.284452517751802588e+03,2.089296130854039646e+01
5.636376558259543344e+03,1.905460717963247319e+01
7.030723198838333701e+03,1.698243652461744446e+01
5.834451042737448006e+03,1.819700858609983385e+01
5.984115950603199053e+03,1.737800828749375270e+01
5.308844442309884471e+03,1.905460717963247319e+01
5.011872336272725079e+03,2.041737944669529625e+01
6.280583588133179546e+03,1.659586907437560654e+01
9.036494737223014454e+03,1.737800828749375270e+01
6.982324040771711225e+03,1.548816618912481147e+01
5.984115950603199053e+03,1.548816618912481147e+01
6.280583588133179546e+03,1.479108388168207178e+01
5.164163692720710969e+03,1.737800828749375270e+01
6.441692655151775398e+03,1.380384264602884592e+01
6.683439175686148701e+03,1.348962882591653312e+01
6.637430704019089717e+03,1.348962882591653312e+01
6.683439175686148701e+03,1.318256738556407370e+01
6.637430704019089717e+03,1.318256738556407370e+01
7.079457843841380964e+03,1.230268770812381796e+01
6.591738952443212838e+03,1.230268770812381796e+01
6.591738952443212838e+03,1.230268770812381796e+01
6.180164001384157928e+03,1.258925411794167459e+01
7.144963260755134797e+03,1.174897554939529698e+01
6.280583588133179546e+03,1.202264434617413080e+01
6.591738952443212838e+03,1.174897554939529698e+01
6.151768727098683485e+03,1.202264434617413080e+01
7.211074791828998059e+03,1.148153621496882870e+01
6.683439175686148701e+03,1.148153621496882870e+01
7.030723198838333701e+03,1.122018454301963608e+01
6.823386941416697482e+03,1.122018454301963608e+01
6.501296903430908969e+03,1.148153621496882870e+01
6.441692655151775398e+03,1.122018454301963608e+01
6.776415076106750348e+03,1.122018454301963608e+01
7.079457843841380964e+03,1.071519305237606545e+01
6.397348354826482137e+03,1.096478196143185180e+01
6.637430704019089717e+03,1.096478196143185180e+01
6.982324040771711225e+03,1.071519305237606545e+01
6.280583588133179546e+03,1.096478196143185180e+01
6.397348354826482137e+03,1.096478196143185180e+01
6.823386941416697482e+03,1.047128548050899610e+01
6.683439175686148701e+03,1.047128548050899610e+01
7.030723198838333701e+03,1.047128548050899610e+01
6.823386941416697482e+03,1.047128548050899610e+01
6.591738952443212838e+03,1.047128548050899610e+01
7.464487584100668755e+03,1.047128548050899610e+01
6.237348354824191119e+03,1.047128548050899610e+01
6.591738952443212838e+03,1.023292992280754099e+01
6.353309318517435713e+03,1.023292992280754099e+01
6.637430704019089717e+03,1.000000000000000000e+01
7.030723198838333701e+03,9.772372209558106704e+00
6.501296903430908969e+03,1.000000000000000000e+01
6.982324040771711225e+03,9.772372209558106704e+00
6.729766562843175052e+03,9.772372209558106704e+00
6.591738952443212838e+03,9.772372209558106704e+00
6.501296903430908969e+03,9.772372209558106704e+00
6.591738952443212838e+03,9.772372209558106704e+00
6.637430704019089717e+03,9.772372209558106704e+00
6.441692655151775398e+03,9.772372209558106704e+00
6.934258060165694587e+03,9.549925860214358408e+00
6.729766562843175052e+03,9.549925860214358408e+00
6.637430704019089717e+03,9.549925860214358408e+00
6.729766562843175052e+03,9.549925860214358408e+00
6.823386941416697482e+03,9.120108393559096527e+00
6.934258060165694587e+03,9.120108393559096527e+00
6.934258060165694587e+03,9.120108393559096527e+00
6.776415076106750348e+03,9.120108393559096527e+00
6.683439175686148701e+03,9.120108393559096527e+00
6.309573444801930236e+03,9.332543007969910320e+00
6.776415076106750348e+03,9.120108393559096527e+00
6.309573444801930236e+03,9.332543007969910320e+00
6.776415076106750348e+03,9.120108393559096527e+00
6.729766562843175052e+03,9.120108393559096527e+00
6.870684400142324193e+03,8.912509381337454073e+00
6.934258060165694587e+03,8.912509381337454073e+00
6.870684400142324193e+03,8.709635899560804972e+00
6.982324040771711225e+03,8.511380382023766344e+00
6.982324040771711225e+03,8.511380382023766344e+00
6.982324040771711225e+03,8.511380382023766344e+00
6.823386941416697482e+03,8.709635899560804972e+00
6.823386941416697482e+03,8.709635899560804972e+00
6.637430704019089717e+03,8.709635899560804972e+00
6.637430704019089717e+03,8.709635899560804972e+00
6.776415076106750348e+03,8.511380382023766344e+00
6.591738952443212838e+03,8.511380382023766344e+00
6.776415076106750348e+03,8.511380382023766344e+00
6.934258060165694587e+03,8.511380382023766344e+00
6.934258060165694587e+03,8.511380382023766344e+00
6.934258060165694587e+03,8.511380382023766344e+00
6.729766562843175052e+03,8.317637711026710789e+00
6.683439175686148701e+03,8.317637711026710789e+00
6.309573444801930236e+03,8.511380382023766344e+00
6.776415076106750348e+03,8.128305161640993148e+00
6.870684400142324193e+03,8.128305161640993148e+00
6.870684400142324193e+03,8.128305161640993148e+00
6.870684400142324193e+03,8.128305161640993148e+00
6.683439175686148701e+03,8.128305161640993148e+00
6.823386941416697482e+03,7.943282347242815788e+00
6.683439175686148701e+03,8.128305161640993148e+00
6.109420249055720888e+03,8.317637711026710789e+00
7.144963260755134797e+03,7.943282347242815788e+00
6.934258060165694587e+03,7.943282347242815788e+00
6.934258060165694587e+03,7.943282347242815788e+00
6.934258060165694587e+03,7.943282347242815788e+00
6.823386941416697482e+03,7.943282347242815788e+00
6.729766562843175052e+03,7.943282347242815788e+00
6.397348354826482137e+03,8.128305161640993148e+00
6.934258060165694587e+03,7.762471166286917246e+00
6.934258060165694587e+03,7.762471166286917246e+00
6.934258060165694587e+03,7.762471166286917246e+00
6.934258060165694587e+03,7.762471166286917246e+00
6.934258060165694587e+03,7.762471166286917246e+00
6.934258060165694587e+03,7.762471166286917246e+00
6.870684400142324193e+03,7.943282347242815788e+00
6.870684400142324193e+03,7.943282347242815788e+00
6.870684400142324193e+03,7.943282347242815788e+00
6.683439175686148701e+03,7.943282347242815788e+00
6.870684400142324193e+03,7.762471166286917246e+00
6.870684400142324193e+03,7.762471166286917246e+00
6.870684400142324193e+03,7.762471166286917246e+00
5.984115950603199053e+03,8.128305161640993148e+00
7.079457843841380964e+03,7.585775750291837483e+00
6.637430704019089717e+03,7.762471166286917246e+00
6.729766562843175052e+03,7.762471166286917246e+00
6.776415076106750348e+03,7.762471166286917246e+00
6.776415076106750348e+03,7.762471166286917246e+00
6.546361740672747146e+03,7.762471166286917246e+00
7.030723198838333701e+03,7.585775750291837483e+00
7.030723198838333701e+03,7.585775750291837483e+00
7.030723198838333701e+03,7.585775750291837483e+00
6.309573444801930236e+03,7.943282347242815788e+00
6.546361740672747146e+03,7.762471166286917246e+00
6.637430704019089717e+03,7.762471166286917246e+00
6.823386941416697482e+03,7.585775750291837483e+00
6.823386941416697482e+03,7.585775750291837483e+00
6.823386941416697482e+03,7.585775750291837483e+00
6.776415076106750348e+03,7.585775750291837483e+00
6.870684400142324193e+03,7.585775750291837483e+00
6.870684400142324193e+03,7.585775750291837483e+00
6.870684400142324193e+03,7.585775750291837483e+00
6.441692655151775398e+03,7.762471166286917246e+00
6.683439175686148701e+03,7.585775750291837483e+00
6.441692655151775398e+03,7.585775750291837483e+00
6.776415076106750348e+03,7.585775750291837483e+00
6.776415076106750348e+03,7.585775750291837483e+00
6.776415076106750348e+03,7.585775750291837483e+00
6.823386941416697482e+03,7.585775750291837483e+00
6.823386941416697482e+03,7.585775750291837483e+00
6.823386941416697482e+03,7.585775750291837483e+00
6.823386941416697482e+03,7.413102413009174718e+00
6.823386941416697482e+03,7.413102413009174718e+00
6.823386941416697482e+03,7.413102413009174718e+00
6.637430704019089717e+03,7.585775750291837483e+00
6.870684400142324193e+03,7.413102413009174718e+00
6.870684400142324193e+03,7.413102413009174718e+00
6.870684400142324193e+03,7.413102413009174718e+00
6.729766562843175052e+03,7.413102413009174718e+00
6.823386941416697482e+03,7.413102413009174718e+00
6.823386941416697482e+03,7.413102413009174718e+00
6.823386941416697482e+03,7.413102413009174718e+00
