ci,lum,absmag,spect
0.703,0.8847080928705308,4.983,g
0.845,202.48833065305598,-0.916,g
0.580,9.585173976856456,2.396,g
0.894,33.32728995761377,1.043,g
0.780,5.195172830110673,3.061,g
0.957,42.072662838444394,0.790,g
0.733,0.7798301105232583,5.120,g
0.927,55.564831283712614,0.488,g
0.986,50.5824662003114,0.590,g
1.013,30.61963433690677,1.135,g
0.581,2.764394371220335,3.746,g
1.003,37.08514658756861,0.927,g
0.938,34.60987254853528,1.002,g
0.929,92.64031007363995,-0.067,g
1.060,51.713031791696295,0.566,g
1.023,49.24929296050272,0.619,g
0.907,67.17381285473806,0.282,g
0.795,149.96848355023724,-0.590,g
0.639,0.8143291852092444,5.073,g
0.990,29.840081159302187,1.163,g
0.693,13.639548675066383,2.013,g
0.864,51.05049999754062,0.580,g
0.702,1.4034598729211754,4.482,g
0.710,1.543121065657792,4.379,g
0.434,41.61021885174549,0.802,g
0.992,268.9056950029252,-1.224,g
0.941,80.16780633876789,0.090,g
0.928,48.5288500162121,0.635,g
0.603,3.9700867811218403,3.353,g
0.984,45.16479049291119,0.713,g
0.938,84.87895030072441,0.028,g
0.576,1.3025667861366892,4.563,g
0.988,41.72535112317937,0.799,g
0.720,0.5992389025834781,5.406,g
0.605,4.029025350832951,3.337,g
0.820,51.61786054966728,0.568,g
0.982,45.331490614641204,0.709,g
0.951,119.45380829338862,-0.343,g
0.708,1.44145138575821,4.453,g
1.052,203.79803862870568,-0.923,g
0.962,69.82324040771711,0.240,g
0.956,166.87835113653907,-0.706,g
1.023,39.73745050614631,0.852,g
1.020,46.51574703021664,0.681,g
0.647,1.593675881028766,4.344,g
1.273,1715.5366477283449,-3.236,g
0.935,53.80219571891124,0.523,g
1.011,90.53155916484845,-0.042,g
0.958,43.49106072324536,0.754,g
0.920,45.91980128368685,0.695,g
0.967,55.6672798150948,0.486,g
0.867,60.9817663998785,0.387,g
0.623,1.5545331940607845,4.371,g
1.118,2523.480772480573,-3.655,g
0.918,48.75284901033863,0.630,g
0.680,1.3626991969948687,4.514,g
0.691,1.5445429874014225,4.378,g
1.139,375.66436461445863,-1.587,g
0.961,50.164905677322295,0.599,g
0.972,55.61603195975923,0.487,g
1.205,224.07840267860573,-1.026,g
0.959,42.26686142656028,0.785,g
1.024,100.73954848112511,-0.158,g
0.639,1.0500258721108844,4.797,g
0.577,2.805433637951713,3.730,g
1.039,133.41356829031054,-0.463,g
0.600,2.818382931264453,3.725,g
0.618,4.643014072818032,3.183,g
1.067,723.7690370745288,-2.299,g
0.665,0.9790390174480509,4.873,g
0.975,42.77598314820376,0.772,g
0.728,45.793095315174384,0.698,g
0.886,18.72405895986799,1.669,g
0.847,53.554997084011326,0.528,g
0.883,56.91149576288411,0.462,g
0.964,54.000775906659264,0.519,g
0.968,232.4877101501645,-1.066,g
0.908,119.78432778258546,-0.346,g
0.987,45.040167816808726,0.716,g
0.873,66.92679069358428,0.286,g
1.020,524.8074602497728,-1.950,g
1.076,28.681377126684662,1.206,g
0.684,0.847227414140596,5.030,g
0.604,2.1837353276021747,4.002,g
0.880,24.84276893696803,1.362,g
0.715,0.8098414473257883,5.079,g
0.794,34.54617749058202,1.004,g
1.019,50.4428945952414,0.593,g
1.010,84.56682000993546,0.032,g
0.972,43.73206651696449,0.748,g
0.598,0.978137704322986,4.874,g
1.108,1079.443709984454,-2.733,g
0.988,157.03628043335516,-0.640,g
1.499,447.919531254284,-1.778,g
0.612,1.8063420831699757,4.208,g
0.992,46.98941086052154,0.670,g
0.902,54.450265284242114,0.510,g
0.960,39.7740669105028,0.851,g
0.660,1.8967059212111452,4.155,g
0.831,130.61708881318404,-0.440,g
0.931,110.66237839776664,-0.260,g
0.993,49.61351535855695,0.611,g
1.017,157.03628043335516,-0.640,g
1.105,862.9785477669702,-2.490,g
0.652,1.0715193052376057,4.775,g
0.966,47.38053933388255,0.661,g
1.080,33.7909187437723,1.028,g
0.938,32.18103443093442,1.081,g
0.970,45.331490614641204,0.709,g
1.121,320.62693245054675,-1.415,g
0.956,113.34438229710335,-0.286,g
0.910,56.182362813422785,0.476,g
0.625,1.0111137119549065,4.838,g
0.625,6.600852070021595,2.801,g
1.065,37.49730022454834,0.915,g
0.919,66.98846094165262,0.285,g
1.052,43.97440784473687,0.742,g
1.459,31915378.551007584,-13.910,g
0.823,39.554873505556216,0.857,g
0.947,122.4616199265049,-0.370,g
1.274,259.1791134615946,-1.184,g
0.924,93.41142557364785,-0.076,g
0.949,60.53408747539136,0.395,g
1.044,381.59264911893365,-1.604,g
1.141,46.089288098089526,0.691,g
1.095,151.2167848791768,-0.599,g
0.653,30.338911841942704,1.145,g
0.916,39.192232245497664,0.867,g
1.230,179.30813770804414,-0.784,g
0.897,156.60297206860486,-0.637,g
0.877,119.1242008027375,-0.340,g
0.685,2.862859270872121,3.708,g
0.966,41.68693834703355,0.800,g
0.921,61.37620051647942,0.380,g
1.000,19.89756811090657,1.603,g
0.909,77.69623959921388,0.124,g
0.883,40.3273792976113,0.836,g
0.960,41.95657223387252,0.793,g
1.018,39.847400971777496,0.849,g
0.770,2.826181179810157,3.722,g
0.896,34.64176410352489,1.001,g
0.697,3.064784905370031,3.634,g
0.867,77.19692476102512,0.131,g
0.580,3.3978171182708308,3.522,g
0.898,76.91304402866098,0.135,g
0.510,19.426743230314898,1.629,g
1.011,33.60469824606994,1.034,g
0.850,6.4327992726085075,2.829,g
0.598,3.188599693386385,3.591,g
0.578,4.961351535855693,3.111,g
0.619,1.2600854590882373,4.599,g
0.724,62.34476611050062,0.363,g
0.680,1.021409751989849,4.827,g
1.075,444.22193547105536,-1.769,g
0.994,63.562357993784396,0.342,g
0.884,146.28506869998535,-0.563,g
1.113,337.5981048554255,-1.471,g
0.715,1.7490410399663028,4.243,g
0.954,906.149802231998,-2.543,g
0.960,71.25248247522671,0.218,g
0.844,64.15049325106628,0.332,g
0.639,1.229136173060167,4.626,g
0.602,1.4190575216890922,4.470,g
0.978,61.71631684555837,0.374,g
1.075,44.504097664953704,0.729,g
1.016,48.35039205916212,0.639,g
1.244,2137.9620895022326,-3.475,g
0.993,36.30780547701012,0.950,g
1.271,426.97259404803344,-1.726,g
0.530,2.197859872784824,3.995,g
0.683,6.78578350950407,2.771,g
0.694,1.8758581737992832,4.167,g
0.912,56.545754068762086,0.469,g
0.750,2.5775078699705363,3.822,g
1.446,1793.0813770804432,-3.284,g
0.938,29.16083798521233,1.188,g
0.949,213.01000374112502,-0.971,g
1.129,236.8099793873793,-1.086,g
1.250,29376496.519615367,-13.820,g
1.162,87.41782564005277,-0.004,g
0.642,2.060629913269999,4.065,g
0.949,43.251383103500885,0.760,g
0.915,65.34313996495986,0.312,g
0.747,5.321082592667941,3.035,g
0.406,281.5788299710311,-1.274,g
0.774,847.2274141405964,-2.470,g
1.014,119.45380829338862,-0.343,g
0.615,1.1292757442094157,4.718,g
0.951,84.80080988896916,0.029,g
0.913,137.4041975012515,-0.495,g
0.915,75.16228940182053,0.160,g
0.592,1.7522658618857085,4.241,g
1.009,222.8435149270303,-1.020,g
0.641,1.3702505971242445,4.508,g
0.962,48.797772728648596,0.629,g
0.890,37.428291224080525,0.917,g
0.977,46.730453963151,0.676,g
0.911,63.7969622662579,0.338,g
0.884,281.8382931264455,-1.275,g
0.487,149.96848355023724,-0.590,g
0.995,29.89509927814587,1.161,g
0.904,43.53113592296377,0.753,g
0.953,53.35805618460333,0.532,g
0.795,2.6399761293548085,3.796,g
1.070,20137242.498623855,-13.410,g
0.688,5.592422830409,2.981,g
0.994,361.0771451003532,-1.544,g
0.926,79.43282347242817,0.100,g
1.015,102.42359141215688,-0.176,g
0.542,3.0902954325135896,3.625,g
0.896,22.761453931416437,1.457,g
0.673,0.6817105263058533,5.266,g
0.962,59.37450473021951,0.416,g
1.112,264.9720098878964,-1.208,g
1.040,64.9830363484238,0.318,g
0.967,40.85074676631249,0.822,g
0.839,243.2204009073816,-1.115,g
1.087,1409.9379493587232,-3.023,g
0.781,106.6596121230258,-0.220,g
0.593,4.149540426343628,3.305,g
0.891,50.35006087879047,0.595,g
0.843,3.5875668303926154,3.463,g
0.941,34.60987254853528,1.002,g
0.962,51.238923866467964,0.576,g
0.903,183.31584286708534,-0.808,g
1.206,1175.9801740658495,-2.826,g
0.782,271.1440008688312,-1.233,g
1.034,38.30010812264485,0.892,g
0.922,449.57277130190556,-1.782,g
1.041,39.7740669105028,0.851,g
0.998,51.760683195056785,0.565,g
0.961,74.61050851930628,0.168,g
0.938,45.498806015004845,0.705,g
0.594,1.6025072388814185,4.338,g
0.927,19.915902890576117,1.602,g
1.151,426.97259404803344,-1.726,g
0.979,44.833227043273304,0.721,g
0.962,275.9306855817509,-1.252,g
0.862,123.82262309589933,-0.382,g
0.983,115.1330474155817,-0.303,g
0.705,0.8677607449911465,5.004,g
0.705,1.4791083881682072,4.425,g
0.643,4.984252094042598,3.106,g
0.901,9.145343031204598,2.447,g
1.008,85.98050666611744,0.014,g
0.666,2.3790304458806246,3.909,g
0.990,45.96211446660011,0.694,g
0.954,47.07604832565833,0.668,g
0.902,31.419552846410713,1.107,g
0.895,146.96028989796503,-0.568,g
0.930,48.97788193684461,0.625,g
1.067,230.14418174085066,-1.055,g
1.065,53.35805618460333,0.532,g
0.676,1.7108029875993274,4.267,g
0.937,19.824397628726402,1.607,g
0.628,0.7906786279998246,5.105,g
1.093,44.46312674691084,0.730,g
0.804,0.6126324544438647,5.382,g
0.924,72.71098031596613,0.196,g
0.761,1.715536647728346,4.264,g
1.122,153.4616982799294,-0.615,g
1.096,125.66085200763307,-0.398,g
1.034,62.287370894402876,0.364,g
0.881,487.97772728648596,-1.871,g
1.007,101.95299775626025,-0.171,g
0.990,44.25883723626264,0.735,g
0.971,77.91121911130922,0.121,g
0.777,259.6569790273785,-1.186,g
1.041,277.45975598804154,-1.258,g
0.643,1.5545331940607845,4.371,g
0.661,1.2393672048206805,4.617,g
0.590,5.190390101970822,3.062,g
0.939,56.859102469885514,0.463,g
0.948,75.71815097147055,0.152,g
0.888,52.19152658354482,0.556,g
0.906,142.9552140037036,-0.538,g
0.642,2.1203131167398497,4.034,g
0.915,128.58786926343993,-0.423,g
0.855,5.360434578161428,3.027,g
1.021,57.12155216230428,0.458,g
0.748,7.755324957585906,2.626,g
0.903,45289757.99036214,-14.290,g
0.868,49.24929296050272,0.619,g
0.882,93.15367652385743,-0.073,g
1.129,164.13454667021404,-0.688,g
0.989,42.150234972104414,0.788,g
0.927,33.02174352670766,1.053,g
0.749,1.117892390711744,4.729,g
0.600,1.3158306550959187,4.552,g
0.654,1.0375284158180118,4.810,g
0.648,1.021409751989849,4.827,g
0.751,1.23594743344451,4.620,g
1.016,2553.877135779325,-3.668,g
0.951,119.01453387038552,-0.339,g
0.602,1.163054323328467,4.686,g
1.010,44.87453899331323,0.720,g
0.928,505.3589947531675,-1.909,g
1.002,37.11931900441403,0.926,g
0.883,33.91563869058218,1.024,g
0.926,85.74326166361797,0.017,g
0.549,2.625427318993699,3.802,g
1.016,397.3745050614629,-1.648,g
0.913,67.98294904549553,0.269,g
0.983,37.739835253658576,0.908,g
1.101,93.3254300796991,-0.075,g
0.921,98.90084450210652,-0.138,g
1.074,25.07263624777119,1.352,g
1.010,119.6740531307243,-0.345,g
0.899,44.504097664953704,0.729,g
0.999,92.81111710201684,-0.069,g
0.689,2.8235793691102984,3.723,g
1.122,110.76434916697433,-0.261,g
0.543,3.372873086588687,3.530,g
0.949,175.87333541355733,-0.763,g
0.702,7.406277836681546,2.676,g
0.719,0.5147543199312623,5.571,g
0.594,24.91150696563862,1.359,g
0.611,1.0242359141215682,4.824,g
0.871,319.44787242086915,-1.411,g
0.620,4.246195639463127,3.280,g
0.942,61.54602373713163,0.377,g
1.251,22284351.492702983,-13.520,g
0.973,38.583355990535146,0.884,g
0.946,46.21681360922447,0.688,g
1.004,129.65820353826285,-0.432,g
0.835,43.65158322401658,0.750,g
0.661,4.7643098680541565,3.155,g
0.946,54.150191895348954,0.516,g
0.824,67.05018801628415,0.284,g
1.054,205.68375866278862,-0.933,g
0.973,32.99134337888642,1.054,g
0.934,30.87450475587447,1.126,g
0.635,2.118361135248501,4.035,g
0.994,126.5901749300244,-0.406,g
0.890,58.1835211048072,0.438,g
0.663,13.001695780332899,2.065,g
1.011,153.4616982799294,-0.615,g
0.683,126.4736347471151,-0.405,g
0.965,37.15352290971726,0.925,g
0.590,1.8365383433483453,4.190,g
0.926,32.93062701752084,1.056,g
0.990,87.17661466018497,-0.001,g
0.625,4.46683592150963,3.225,g
1.105,877.4047879567535,-2.508,g
0.549,80.16780633876789,0.090,g
0.737,0.668651772197639,5.287,g
1.005,48.48417387084463,0.636,g
0.802,9.8627948563121,2.365,g
0.912,32.299812405956246,1.077,g
0.888,61.48936385126264,0.378,g
0.950,44.01492842868153,0.741,g
1.002,377.7461093882191,-1.593,g
0.900,830.2330159249539,-2.448,g
0.828,1635.3096517445822,-3.184,g
0.885,32.003685945865186,1.087,g
1.110,69.18309709189363,0.250,g
1.240,30.591445594864084,1.136,g
1.026,49.158655915686154,0.621,g
0.949,5.415019189534894,3.016,g
0.672,8.302330159249538,2.552,g
0.993,306.7608976917938,-1.367,g
0.868,91.62204901219992,-0.055,g
1.161,1290.624782060537,-2.927,g
0.587,1.1513304741558168,4.697,g
1.108,468.16613972436465,-1.826,g
0.997,53.06400191947747,0.538,g
0.601,1.318256738556407,4.550,g
0.756,106.95473105661601,-0.223,g
0.786,60.14506519775483,0.402,g
0.569,0.3894036338797172,5.874,g
1.599,29648313.895243455,-13.830,g
0.927,40.10513660865759,0.842,g
1.121,201.9296069798118,-0.913,g
0.969,1483.2009671818741,-3.078,g
0.877,110.05252214205417,-0.254,g
0.985,39.99447497610976,0.845,g
0.919,154.45429874014232,-0.622,g
0.688,10.308607400626256,2.317,g
0.217,10.754742089727884,2.271,g
0.648,1.3639548675066377,4.513,g
0.988,115.55799554021293,-0.307,g
0.790,75.02396279074637,0.162,g
0.950,138.42036815687413,-0.503,g
0.930,52.095474732855536,0.558,g
0.982,35.12367904656808,0.986,g
0.979,61.773185859152,0.373,g
0.878,39.228346253952054,0.866,g
0.614,1.187955027941651,4.663,g
0.998,76.41876239634672,0.142,g
1.015,40.36453929676048,0.835,g
0.599,1.6489215731508315,4.307,g
0.618,2.141903990722123,4.023,g
0.959,43.171784447092264,0.762,g
0.778,1442.779623129479,-3.048,g
1.022,202.48833065305598,-0.916,g
1.043,107.1519305237606,-0.225,g
0.966,50.02648624210057,0.602,g
0.977,44.01492842868153,0.741,g
0.771,70.40443214699752,0.231,g
0.783,39.95765566188054,0.846,g
0.922,52.57750822566941,0.548,g
0.854,315.3552024550717,-1.397,g
0.723,5.123892386646795,3.076,g
0.998,31.13149665447022,1.117,g
0.584,1.9552396696208865,4.122,g
0.852,253.04630494613966,-1.158,g
0.502,3.9012160295267577,3.372,g
1.057,34.769624461781284,0.997,g
1.070,282.09799536634296,-1.276,g
0.941,42.34479161692072,0.783,g
0.913,46.94615193825908,0.671,g
1.024,43.691806338528814,0.749,g
1.129,479.07113000307453,-1.851,g
0.907,34.22945623160411,1.014,g
0.775,26.254273189937003,1.302,g
0.621,3.5875668303926154,3.463,g
0.660,2.3900115514847258,3.904,g
0.952,40.625619818684335,0.828,g
0.948,36.948771225393216,0.931,g
0.666,1.4021678337057588,4.483,g
0.744,1.169499391019871,4.680,g
0.640,2.475141318074312,3.866,g
1.011,79432823.47242822,-14.900,g
0.892,91.28512193311221,-0.051,g
0.960,22.019122114844777,1.493,g
0.898,17.799180203953355,1.724,g
0.886,3.061963433690677,3.635,g
0.928,33.265955329400455,1.045,g
0.892,61.83010727517132,0.372,g
0.802,85.8222705054015,0.016,g
0.882,34.07218616593573,1.019,g
0.908,39.30067413418532,0.864,g
0.937,14.335076007281236,1.959,g
0.924,34.450854628657915,1.007,g
0.922,108.54254493068264,-0.239,g
1.004,44.668359215096324,0.725,g
0.787,2.674237657088991,3.782,g
0.833,153.32041990349143,-0.614,g
0.916,51.61786054966728,0.568,g
0.787,3.2299812405956247,3.577,g
0.817,49.1133999646998,0.622,g
1.013,34.833731503601165,0.995,g
0.983,45.24806378555482,0.711,g
0.902,38.83291570049549,0.877,g
1.088,42.42286549229506,0.781,g
0.939,38.26484865951095,0.893,g
0.992,141.64459272385145,-0.528,g
0.681,4.043896205078195,3.333,g
0.986,93.06791831626532,-0.072,g
0.874,49.93441887213498,0.604,g
0.984,18.18025623774263,1.701,g
0.665,1.1066237839776658,4.740,g
0.889,35.6122980942762,0.971,g
0.822,679.203632617185,-2.230,g
1.025,226.98648518838212,-1.040,g
0.978,15.431210656577916,1.879,g
0.910,7.105587633694735,2.721,g
0.992,51.003502395944686,0.581,g
1.086,848.0080988896916,-2.471,g
0.941,52.28775553134414,0.554,g
0.806,66.3743070401909,0.295,g
0.934,52.48074602497726,0.550,g
1.069,69.75896043328048,0.241,g
1.170,649.2321231432136,-2.181,g
0.921,58.93862502405806,0.424,g
0.478,25.941793621188136,1.315,g
0.930,50.25739801095915,0.597,g
0.59,1.7522658618857085,4.241,g
0.55,1.7750067135006533,4.227,g
0.65,1.0844261957670736,4.762,g
0.62,1.152391377199487,4.696,g
0.696,15.402811480716133,1.881,g
0.690,0.6171631684555837,5.374,g
0.632,4.902301301361681,3.124,g
0.755,0.45164790492911183,5.713,g
0.998,23.07809729698403,1.442,g
0.687,1.6292960326397214,4.320,g
0.519,3.0227344800386517,3.649,g
0.619,1.3677288255958489,4.510,g
0.749,0.616595001861482,5.375,g
0.655,0.8165823713585919,5.070,g
0.599,1.6054618868009711,4.336,g
0.674,1.2156260552373794,4.638,g
0.659,1.0539014450691597,4.793,g
0.618,3.6074473386419155,3.457,g
0.817,6.2344766110500585,2.863,g
0.639,3.1944787242086905,3.589,g
0.564,2.3900115514847258,3.904,g
0.718,2.5421431362049387,3.837,g
0.664,0.7053424142580965,5.229,g
0.655,1.0167168004663756,4.832,g
0.760,1.61733505579985,4.328,g
0.603,2.902685610499052,3.693,g
0.635,0.9576349769692682,4.897,g
0.587,1.2752637064597296,4.586,g
0.769,0.41995233466406573,5.792,g
0.885,53.554997084011326,0.528,g
0.608,1.8213776371047792,4.199,g
0.652,0.7994660025203159,5.093,g
0.500,1.6338041693006806,4.317,g
1.073,16.672472125510627,1.795,g
0.600,0.7571815097147052,5.152,g
0.613,1.217867384891259,4.636,g
0.704,0.4250108331760469,5.779,g
0.764,0.4826140932685207,5.641,g
0.770,2.2636016404497483,3.963,g
0.558,5.470159628939716,3.005,g
0.829,2.1399321324559426,4.024,g
0.686,0.9162204901219992,4.945,g
0.620,2.902685610499052,3.693,g
0.690,1.0327614057613976,4.815,g
0.691,1.0055415018560425,4.844,g
0.618,1.466898282206286,4.434,g
0.727,0.46644452520377955,5.678,g
0.637,2.51420103015902,3.849,g
0.654,0.9094943385552948,4.953,g
1.010,0.18096725547887912,6.706,g
0.844,9.272567425805942,2.432,g
0.817,2.5421431362049387,3.837,g
0.773,0.7571815097147052,5.152,g
1.107,9.853715068586181,2.366,g
0.694,2.5072636247771185,3.852,g
0.624,2.1047474886559754,4.042,g
0.716,1.8879913490962925,4.160,g
0.607,1.1738159324832202,4.676,g
0.724,0.4107712125533876,5.816,g
0.608,3.5285802582852694,3.481,g
0.807,0.5649369748123024,5.470,g
0.591,3.784425847170931,3.405,g
0.670,2.4501913368807844,3.877,g
0.556,0.05076916258882484,8.086,g
0.653,2.8209799536634277,3.724,g
0.583,1.1641260294104905,4.685,g
0.561,1.7766423082036151,4.226,g
0.761,17.684793782818,1.731,g
0.794,4.01420918204321,3.341,g
0.696,0.8348337537236499,5.046,g
0.677,0.6269024974761648,5.357,g
0.634,1.1292757442094157,4.718,g
0.645,1.3514500541175594,4.523,g
0.595,2.320598461598921,3.936,g
0.586,1.0167168004663756,4.832,g
0.641,0.7705485366297148,5.133,g
0.600,1.0111137119549065,4.838,g
0.655,0.8386871712481635,5.041,g
0.681,0.843334757764275,5.035,g
0.711,0.6286370884130494,5.354,g
0.690,0.9594006315159332,4.895,g
0.702,3.9810717055349714,3.350,g
0.716,0.5223961889991198,5.555,g
0.739,0.6594775259494849,5.302,g
0.954,3.3052171686997993,3.552,g
0.840,5.997910762555091,2.905,g
0.719,0.6861198752817053,5.259,g
0.698,1.0280162981264729,4.820,g
0.748,2.537464645864964,3.839,g
0.769,0.6873849195903231,5.257,g
0.620,1.0904355455436587,4.756,g
0.636,1.3765753865094157,4.503,g
0.952,0.254683025258504,6.335,g
0.712,3.4673685045253158,3.500,g
0.840,0.317687407064977,6.095,g
0.798,2.477422057633284,3.865,g
0.777,4.199523346640658,3.292,g
0.659,2.0549440413453026,4.068,g
0.650,1.1035702899640139,4.743,g
0.759,0.4462723707622522,5.726,g
0.776,0.6211550208324418,5.367,g
0.677,1.9934254564980927,4.101,g
0.704,9.576349769692685,2.397,g
0.632,0.9772372209558103,4.875,g
0.586,1.3292295883156824,4.541,g
0.636,0.6848571591258553,5.261,g
0.810,4.1840801956742775,3.296,g
0.657,2.253201335629483,3.968,g
0.625,2.312064790175594,3.940,g
0.765,0.8782132798980061,4.991,g
0.719,0.7848741034887294,5.113,g
0.572,2.253201335629483,3.968,g
0.630,1.8484171953696558,4.183,g
0.755,0.5138069802323443,5.573,g
0.582,1.4308694127493387,4.461,g
0.667,0.8363729915840259,5.044,g
0.600,1.6054618868009711,4.336,g
0.600,3.235936569296281,3.575,g
0.769,0.6619116119411207,5.298,g
0.809,4.021610443342133,3.339,g
0.639,0.8211074640850878,5.064,g
0.594,1.1460405911366023,4.702,g
0.650,1.4125375446227544,4.475,g
0.720,0.7726805850957021,5.130,g
0.626,0.8120822162499834,5.076,g
1.100,28.1319605679996,1.227,g
0.517,1.7733726245425578,4.228,g
0.600,2.037980386287056,4.077,g
0.714,0.8417827076608124,5.037,g
0.642,0.8757900363063682,4.994,g
0.663,0.7516228940182051,5.160,g
0.713,0.6892868607318448,5.254,g
0.776,0.6148936385126262,5.378,g
0.593,3.2389183499687744,3.574,g
0.610,1.6935577086915172,4.278,g
0.626,1.1803206356517293,4.670,g
0.624,1.3689891307007342,4.509,g
0.575,1.9516413002858264,4.124,g
0.708,2.2202403953450753,3.984,g
0.771,0.5701642722807473,5.460,g
0.573,1.3097849623996851,4.557,g
0.595,1.353941811405074,4.521,g
0.624,1.417751123122,4.471,g
0.907,0.20267491520989644,6.583,g
0.576,1.510775731924994,4.402,g
0.607,0.7291216599950674,5.193,g
0.657,0.6480372941922908,5.321,g
0.959,0.2649720098878963,6.292,g
0.694,0.9187556016660621,4.942,g
0.950,24.099054286865943,1.395,g
0.641,0.8986694950475258,4.966,g
0.564,1.5531020752328462,4.372,g
0.765,5.109754090546756,3.079,g
0.589,1.4467716832477222,4.449,g
0.712,0.9315367652385742,4.927,g
0.675,0.9763375665826414,4.876,g
0.600,2.0473872763416394,4.072,g
0.739,0.3749730022454834,5.915,g
0.719,0.6177318585915197,5.373,g
0.573,1.32800588624373,4.542,g
0.739,0.5180837850719927,5.564,g
0.716,0.3988411869090526,5.848,g
0.600,1.0375284158180118,4.810,g
0.679,0.8024167763085841,5.089,g
0.820,0.3541604004264616,5.977,g
1.021,29.62101936052763,1.171,g
0.890,5.7756384639453335,2.946,g
0.692,0.9298223905853804,4.929,g
0.968,156.74727518004374,-0.638,g
0.643,0.9221466651242641,4.938,g
0.624,1.2787922629358461,4.583,g
0.791,0.4591980128368683,5.695,g
0.710,0.7550922276654335,5.155,g
0.598,1.5980854594730907,4.341,g
0.655,1.008323757761551,4.841,g
0.720,3.1304011900962374,3.611,g
0.618,1.004615790278395,4.845,g
0.874,102.89635722967539,-0.181,g
0.743,0.7331620890272109,5.187,g
0.869,0.5480245321768503,5.503,g
0.661,1.0384844550082735,4.809,g
0.695,4.902301301361681,3.124,g
0.573,3.7187758332493557,3.424,g
0.654,3.489795674378744,3.493,g
0.610,2.135993860189795,4.026,g
0.731,0.915377008362352,4.946,g
0.794,0.9700631337839566,4.883,g
0.642,5.675446054085471,2.965,g
0.834,9.061498022319974,2.457,g
0.781,13.564381629092681,2.019,g
0.770,0.7791121911130922,5.121,g
0.534,2.0931483034474474,4.048,g
0.619,2.7289777828080406,3.760,g
0.676,1.4021678337057588,4.483,g
0.615,3.0507034978225147,3.639,g
0.590,1.0101828705448324,4.839,g
0.798,0.7365462114702305,5.182,g
0.592,1.2752637064597296,4.586,g
0.609,0.8677607449911465,5.004,g
0.653,0.7733925780489972,5.129,g
0.553,1.2647363474711513,4.595,g
0.600,0.899497581530035,4.965,g
0.659,0.7426770437146972,5.173,g
0.610,1.23594743344451,4.620,g
0.937,0.2774597559880414,6.242,g
0.645,3.5350861336199695,3.479,g
0.599,2.4479356661960656,3.878,g
0.833,1.6353096517445835,4.316,g
0.624,1.6749428760264369,4.290,g
0.988,184.33168795057549,-0.814,g
0.606,1.4269212315793633,4.464,g
0.764,0.37393834364315137,5.918,g
0.777,0.6582638416409013,5.304,g
0.760,0.6462491724953879,5.324,g
0.600,1.1428783347897713,4.705,g
0.732,0.4915865591568614,5.621,g
0.786,5.176068319505676,3.065,g
0.570,1.4709570767969766,4.431,g
0.566,1.4348285182325882,4.458,g
0.821,9.549925860214358,2.400,g
0.723,0.6047835918818003,5.396,g
0.651,4.325138310350087,3.260,g
0.664,0.8195963204818458,5.066,g
0.681,0.6804559249946379,5.268,g
0.756,5.855985598492877,2.931,g
0.787,0.30088462766457247,6.154,g
0.754,0.194625615936124,6.627,g
0.920,0.19248637777825306,6.639,g
0.710,0.749548949791958,5.163,g
0.760,0.5450043893417612,5.509,g
0.646,1.6595869074375604,4.300,g
0.586,4.694615193825911,3.171,g
0.967,49.068185676795146,0.623,g
0.666,0.8120822162499834,5.076,g
0.701,1.1282361216489918,4.719,g
0.792,0.5680675741067719,5.464,g
0.742,0.7311390834834169,5.190,g
0.664,1.06954731056616,4.777,g
0.703,0.5223961889991198,5.555,g
0.591,1.4983042106226594,4.411,g
0.588,1.2496833972112191,4.608,g
0.633,1.7442149315611755,4.246,g
0.557,1.0964781961431846,4.750,g
0.695,1.4804713248976245,4.424,g
0.703,0.761377432456151,5.146,g
0.686,0.5171303179169628,5.566,g
0.633,6.171631684555835,2.874,g
0.667,1.1545161169214302,4.694,g
0.718,0.7406277836681545,5.176,g
0.572,1.4750271017597587,4.428,g
0.693,4.2736603149693035,3.273,g
0.603,1.042317429393304,4.805,g
0.530,2.9512092266663856,3.675,g
0.585,2.255277566745247,3.967,g
0.709,0.8098414473257883,5.079,g
0.780,0.31160183031054617,6.116,g
0.869,0.2606153549998896,6.310,g
0.739,0.9799411610955939,4.872,g
0.714,2.897343587701323,3.695,g
0.781,0.9691700839472904,4.884,g
0.669,0.9549925860214353,4.900,g
0.640,1.4308694127493387,4.461,g
0.854,483058.80203977285,-9.360,g
0.561,1.7980426951774366,4.213,g
0.703,0.8847080928705308,4.983,g
0.580,9.585173976856456,2.396,g
0.780,5.195172830110673,3.061,g
0.686,0.6391458891858137,5.336,g
0.740,0.8896107044092286,4.977,g
0.733,0.7798301105232583,5.120,g
0.581,2.764394371220335,3.746,g
0.776,0.260135725665313,6.312,g
0.733,0.640914356644776,5.333,g
0.639,0.8143291852092444,5.073,g
0.682,0.9162204901219992,4.945,g
0.693,13.639548675066383,2.013,g
0.913,3.5842640804371437,3.464,g
0.774,0.609817663998785,5.387,g
0.702,1.4034598729211754,4.482,g
0.710,1.013911385736679,4.835,g
0.710,1.543121065657792,4.379,g
0.707,0.7079457843841379,5.225,g
0.733,0.6426877173170193,5.330,g
0.893,0.25727642953467783,6.324,g
0.576,1.3025667861366892,4.563,g
0.720,0.5992389025834781,5.406,g
0.708,1.44145138575821,4.453,g
